,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
389,2.24,0.00526,-0.02,0.778,1.3510564000000003,0.0004662000000000024
390,2.24,0.00522,-0.01,0.78,1.3477410000000003,0.0004758000000000013
391,2.22,0.0052,-0.02,0.782,1.3447659000000005,0.00047999999999999866
392,2.19,0.0051600000000000005,-0.01,0.784,1.3399893000000003,0.00048719999999999965
393,2.19,0.00514,-0.01,0.786,1.3355507999999994,0.0004902000000000015
394,2.16,0.00512,-0.02,0.788,1.3325629999999997,0.000492799999999999
395,2.14,0.00508,-0.01,0.79,1.3283343000000005,0.0004968000000000004
396,2.12,0.005059999999999999,-0.01,0.792,1.3234694000000016,0.0004982000000000025
397,2.11,0.00504,-0.02,0.794,1.3204851000000004,0.0004991999999999984
398,2.09,0.005,0.0,0.796,1.3168037999999995,0.0005
399,2.09,0.005,-0.01,0.798,1.3143367999999997,0.0005
400,2.09,0.00498,-0.03,0.8,1.3122031000000005,0.0004997999999999987
401,2.08,0.00492,0.0,0.802,1.3085013000000003,0.0004968000000000004
402,2.08,0.00492,0.0,0.804,1.3081689999999997,0.0004968000000000004
403,2.08,0.00492,-0.03,0.806,1.3052945999999994,0.0004968000000000004
404,2.08,0.004860000000000001,-0.02,0.808,1.3020391999999992,0.0004901999999999998
405,2.08,0.0048200000000000005,0.0,0.81,1.2985348999999997,0.0004837999999999987
406,2.08,0.0048200000000000005,-0.03,0.812,1.2954569999999999,0.0004837999999999987
407,2.08,0.0047599999999999995,-0.02,0.814,1.291323299999999,0.00047120000000000137
408,2.08,0.004719999999999999,-0.01,0.816,1.2887206999999996,0.00046080000000000074
409,2.06,0.0047,-0.02,0.818,1.2847292000000008,0.0004549999999999983
410,2.05,0.00466,0.0,0.82,1.2797045999999996,0.0004421999999999997
411,2.04,0.00466,0.0,0.822,1.2767014999999997,0.0004421999999999997
412,2.04,0.00466,-0.02,0.824,1.2731708999999998,0.0004421999999999997
413,2.04,0.00462,0.0,0.826,1.2697096,0.0004277999999999995
414,2.04,0.00462,-0.01,0.828,1.266477,0.0004277999999999995
415,2.03,0.0046,-0.01,0.83,1.2628844000000008,0.0004200000000000017
416,2.03,0.00458,-0.03,0.832,1.2579774999999997,0.0004117999999999995
417,2.03,0.00452,0.0,0.834,1.2548725,0.00038480000000000203
418,2.03,0.00452,0.0,0.836,1.2523034999999996,0.00038480000000000203
419,2.03,0.00452,-0.03,0.838,1.2501717,0.00038480000000000203
420,2.03,0.0044599999999999996,-0.02,0.84,1.2476357000000005,0.00035420000000000053
421,2.03,0.00442,-0.01,0.842,1.2448084000000004,0.00033179999999999945
422,2.02,0.0044,0.0,0.844,1.2408766,0.0003199999999999985
423,2.02,0.0044,-0.01,0.846,1.2384826999999994,0.0003199999999999985
424,2.02,0.00438,-0.01,0.848,1.2343651000000002,0.00030780000000000027
425,2.02,0.00436,0.0,0.85,1.2309512999999994,0.0002951999999999995
426,2.02,0.00436,-0.01,0.852,1.2272146,0.0002951999999999995
427,2.02,0.00434,0.0,0.854,1.2230658000000003,0.00028219999999999954
428,2.01,0.00434,-0.02,0.856,1.2193831000000006,0.00028219999999999954
429,2.0,0.0043,-0.01,0.858,1.2152344,0.0002550000000000008
430,2.0,0.00428,-0.01,0.86,1.2118963999999988,0.00024080000000000013
431,2.0,0.00426,0.0,0.862,1.2078481000000003,0.00022620000000000216
432,2.0,0.00426,0.0,0.864,1.205832,0.00022620000000000216
433,2.0,0.00426,0.0,0.866,1.2019084999999996,0.00022620000000000216
434,2.0,0.00426,0.0,0.868,1.1991121999999999,0.00022620000000000216
435,2.0,0.00426,0.0,0.87,1.1952842999999997,0.00022620000000000216
436,2.0,0.00426,0.0,0.872,1.1923004999999995,0.00022620000000000216
437,2.0,0.00426,0.0,0.874,1.1865892999999994,0.00022620000000000216
438,2.0,0.00426,0.0,0.876,1.1816839,0.00022620000000000216
439,2.0,0.00426,0.0,0.878,1.1776381999999996,0.00022620000000000216
440,2.0,0.00426,-0.01,0.88,1.1758674999999996,0.00022620000000000216
441,2.0,0.00424,0.0,0.882,1.1726133999999995,0.00021119999999999806
442,2.0,0.00424,0.0,0.884,1.1692726999999994,0.00021119999999999806
443,2.0,0.00424,-0.01,0.886,1.1668954999999999,0.00021119999999999806
444,2.0,0.00422,-0.02,0.888,1.1625444000000003,0.0001958000000000002
445,2.0,0.00418,0.0,0.89,1.158381800000001,0.00016380000000000195
446,2.0,0.00418,0.0,0.892,1.1552792000000016,0.00016380000000000195
447,2.0,0.00418,-0.01,0.894,1.148902199999999,0.00016380000000000195
448,2.0,0.0041600000000000005,0.0,0.896,1.1454448999999998,0.00014719999999999978
449,2.0,0.0041600000000000005,0.0,0.898,1.1443288000000003,0.00014719999999999978
450,2.0,0.0041600000000000005,0.0,0.9,1.1435909000000002,0.00014719999999999978
451,1.96,0.0041600000000000005,-0.02,0.902,1.1406754000000006,0.00014719999999999978
452,1.96,0.00412,0.0,0.904,1.1371585000000013,0.00011280000000000002
453,1.92,0.00412,0.0,0.906,1.1286454000000004,0.00011280000000000002
454,1.92,0.00412,0.0,0.908,1.1238359999999998,0.00011280000000000002
455,1.91,0.00412,-0.01,0.91,1.1216042999999989,0.00011280000000000002
456,1.9,0.0040999999999999995,-0.02,0.912,1.1168195999999995,9.500000000000064e-05
457,1.89,0.004059999999999999,0.0,0.914,1.1142671999999993,9.820000000000206e-05
458,1.87,0.004059999999999999,0.0,0.916,1.1111152999999994,9.820000000000206e-05
459,1.86,0.004059999999999999,0.0,0.918,1.1078133000000003,9.820000000000206e-05
460,1.83,0.004059999999999999,-0.01,0.92,1.1022172999999993,9.820000000000206e-05
461,1.8,0.00404,-0.01,0.922,1.0963206,0.0001191999999999993
462,1.77,0.004019999999999999,-0.02,0.924,1.0928905,0.0001398000000000028
463,1.73,0.00398,0.0,0.926,1.0863868,0.00013980000000000015
464,1.71,0.00398,-0.02,0.928,1.082459499999999,0.00013980000000000015
465,1.69,0.00394,-0.01,0.93,1.0789023,0.00017820000000000035
466,1.68,0.00392,0.0,0.932,1.0744960000000001,0.00019680000000000053
467,1.66,0.00392,0.0,0.934,1.0710978000000007,0.00019680000000000053
468,1.6,0.00392,-0.02,0.936,1.0641385000000005,0.00019680000000000053
469,1.57,0.0038799999999999998,0.0,0.938,1.0593364999999988,0.00019280000000000008
470,1.53,0.0038799999999999998,-0.01,0.94,1.0550274000000006,0.00019280000000000008
471,1.5,0.0038599999999999997,-0.02,0.942,1.0503691000000006,0.0002102000000000004
472,1.49,0.00382,-0.03,0.944,1.0499993000000005,0.00024380000000000023
473,1.47,0.00376,-0.01,0.946,1.0479999999999992,0.0002912000000000008
474,1.38,0.0037400000000000003,-0.04,0.948,1.0424993,0.0003061999999999987
475,1.34,0.00366,-0.05,0.95,1.0365226000000005,0.0003621999999999987
476,1.3,0.0035600000000000002,-0.02,0.952,1.0336366999999995,0.00042319999999999955
477,1.27,0.00352,-0.09,0.954,1.0314291000000002,0.00044479999999999986
478,1.22,0.0033399999999999997,-0.04,0.956,1.0279999999999998,0.00048219999999999974
479,1.19,0.00326,-0.04,0.958,1.0263155000000004,0.0005062000000000007
480,1.14,0.00318,-0.02,0.96,1.0211108999999996,0.0005237999999999996
481,1.13,0.00314,-0.05,0.962,1.0188236999999998,0.0005301999999999998
482,1.11,0.00304,-0.05,0.964,1.01625,0.0005392000000000001
483,1.09,0.00294,-0.03,0.966,1.0146665000000001,0.0004982000000000006
484,1.08,0.0028799999999999997,-0.02,0.968,1.0128572999999998,0.0004927999999999999
485,1.08,0.0028399999999999996,-0.04,0.97,1.0138464000000003,0.00048719999999999965
486,1.06,0.00276,-0.03,0.972,1.0116668,0.00047120000000000094
487,1.03,0.0027,-0.06,0.974,1.0072728,0.0004549999999999992
488,1.03,0.0025800000000000003,-0.06,0.976,1.006,0.0004117999999999999
489,1.02,0.00246,-0.03,0.978,1.0044444,0.00035420000000000004
490,1.01,0.0024,-0.01,0.98,1.0025,0.0003200000000000003
491,1.01,0.0023799999999999997,-0.06,0.982,1.0028571,0.00030780000000000027
492,1.0,0.00226,-0.03,0.984,1.0,0.0002262000000000004
493,1.0,0.0022,-0.02,0.986,1.0,0.0001799999999999997
494,1.0,0.00216,-0.03,0.988,1.0,0.00014719999999999978
495,1.0,0.0021000000000000003,-0.02,0.99,1.0,9.499999999999975e-05
496,1.0,0.00206,0.0,0.992,1.0,5.820000000000025e-05
497,1.0,0.00206,-0.02,0.994,1.0,5.820000000000025e-05
498,0.99,0.00202,-0.01,0.996,1.0,1.980000000000004e-05
499,0.0,0.002,0.0,0.998,1.0,0.0
